
SQL*Plus: Release 11.2.0.3.0 Production on Wed Sep 25 11:50:10 2013

Copyright (c) 1982, 2011, Oracle.  All rights reserved.


Connected to:
Oracle Database 10g Enterprise Edition Release 10.2.0.5.0 - 64bit Production
With the Partitioning, OLAP, Data Mining and Real Application Testing options

SQL> SQL> 
DBA_STREAMS_MESSAGE_RULES      SYNONYM		   PUBLIC
DBA_STREAMS_NEWLY_SUPPORTED    SYNONYM		   PUBLIC
DBA_STREAMS_RENAME_COLUMN      SYNONYM		   PUBLIC
DBA_STREAMS_RENAME_SCHEMA      SYNONYM		   PUBLIC
DBA_STREAMS_RENAME_TABLE       SYNONYM		   PUBLIC
DBA_STREAMS_RULES	       SYNONYM		   PUBLIC
DBA_STREAMS_SCHEMA_RULES       SYNONYM		   PUBLIC
DBA_STREAMS_TABLE_RULES        SYNONYM		   PUBLIC
DBA_STREAMS_TRANSFORMATIONS    SYNONYM		   PUBLIC
DBA_STREAMS_TRANSFORM_FUNCTION SYNONYM		   PUBLIC
DBA_STREAMS_UNSUPPORTED        SYNONYM		   PUBLIC
DBA_SUBPARTITION_TEMPLATES     SYNONYM		   PUBLIC
DBA_SUBPART_COL_STATISTICS     SYNONYM		   PUBLIC
DBA_SUBPART_HISTOGRAMS	       SYNONYM		   PUBLIC
DBA_SUBPART_KEY_COLUMNS        SYNONYM		   PUBLIC
DBA_SUBSCRIBED_COLUMNS	       SYNONYM		   PUBLIC
DBA_SUBSCRIBED_TABLES	       SYNONYM		   PUBLIC
DBA_SUBSCRIPTIONS	       SYNONYM		   PUBLIC
DBA_SUMMARIES		       SYNONYM		   PUBLIC
DBA_SUMMARY_AGGREGATES	       SYNONYM		   PUBLIC
DBA_SUMMARY_DETAIL_TABLES      SYNONYM		   PUBLIC
DBA_SUMMARY_JOINS	       SYNONYM		   PUBLIC
DBA_SUMMARY_KEYS	       SYNONYM		   PUBLIC
DBA_SYNONYMS		       SYNONYM		   PUBLIC
DBA_SYS_PRIVS		       SYNONYM		   PUBLIC
DBA_TABLES		       SYNONYM		   PUBLIC
DBA_TABLESPACES 	       SYNONYM		   PUBLIC
DBA_TABLESPACE_GROUPS	       SYNONYM		   PUBLIC
DBA_TABLESPACE_THRESHOLDS      SYNONYM		   PUBLIC
DBA_TABLESPACE_USAGE_METRICS   SYNONYM		   PUBLIC
DBA_TAB_COLS		       SYNONYM		   PUBLIC
DBA_TAB_COLUMNS 	       SYNONYM		   PUBLIC
DBA_TAB_COL_STATISTICS	       SYNONYM		   PUBLIC
DBA_TAB_COMMENTS	       SYNONYM		   PUBLIC
DBA_TAB_HISTOGRAMS	       SYNONYM		   PUBLIC
DBA_TAB_PARTITIONS	       SYNONYM		   PUBLIC
DBA_TAB_PRIVS		       SYNONYM		   PUBLIC
DBA_TAB_STATISTICS	       SYNONYM		   PUBLIC
DBA_TAB_STATS_HISTORY	       SYNONYM		   PUBLIC
DBA_TAB_SUBPARTITIONS	       SYNONYM		   PUBLIC
DBA_TEMPLATE_REFGROUPS	       SYNONYM		   PUBLIC
DBA_TEMPLATE_TARGETS	       SYNONYM		   PUBLIC
DBA_TEMP_FILES		       SYNONYM		   PUBLIC
DBA_THRESHOLDS		       SYNONYM		   PUBLIC
DBA_TRIGGERS		       SYNONYM		   PUBLIC
DBA_TRIGGER_COLS	       SYNONYM		   PUBLIC
DBA_TSM_DESTINATION	       SYNONYM		   PUBLIC
DBA_TSM_HISTORY 	       SYNONYM		   PUBLIC
DBA_TSM_SOURCE		       SYNONYM		   PUBLIC
DBA_TS_QUOTAS		       SYNONYM		   PUBLIC
DBA_TUNE_MVIEW		       SYNONYM		   PUBLIC
DBA_TYPES		       SYNONYM		   PUBLIC
DBA_TYPE_ATTRS		       SYNONYM		   PUBLIC
DBA_TYPE_METHODS	       SYNONYM		   PUBLIC
DBA_TYPE_VERSIONS	       SYNONYM		   PUBLIC
DBA_UNDO_EXTENTS	       SYNONYM		   PUBLIC
DBA_UNUSED_COL_TABS	       SYNONYM		   PUBLIC
DBA_UPDATABLE_COLUMNS	       SYNONYM		   PUBLIC
DBA_USERS		       SYNONYM		   PUBLIC
DBA_USTATS		       SYNONYM		   PUBLIC
DBA_VARRAYS		       SYNONYM		   PUBLIC
DBA_VIEWS		       SYNONYM		   PUBLIC
DBA_WARNING_SETTINGS	       SYNONYM		   PUBLIC
DBA_WORKLOAD_CAPTURES	       SYNONYM		   PUBLIC
DBA_WORKLOAD_FILTERS	       SYNONYM		   PUBLIC
DBMSHSXP		       SYNONYM		   PUBLIC
DBMSHSXP_SQL_PROFILE_ATTR      SYNONYM		   PUBLIC
DBMSOBJGWRAPPER 	       SYNONYM		   PUBLIC
DBMSOUTPUT_LINESARRAY	       SYNONYM		   PUBLIC
DBMSOUTPUT_LINESARRAY	       TYPE		   SYS
DBMSZEXP_SYSPKGGRNT	       SYNONYM		   PUBLIC
DBMS_ADVISOR		       SYNONYM		   PUBLIC
DBMS_ADVISOR		       PACKAGE		   SYS
DBMS_ALERT		       SYNONYM		   PUBLIC
DBMS_APPLICATION_INFO	       PACKAGE		   SYS
DBMS_APPLICATION_INFO	       SYNONYM		   PUBLIC
DBMS_APPLY_ADM		       SYNONYM		   PUBLIC
DBMS_AQ 		       SYNONYM		   PUBLIC
DBMS_AQADM		       SYNONYM		   PUBLIC
DBMS_AQADM_SYSCALLS	       SYNONYM		   PUBLIC
DBMS_AQELM		       SYNONYM		   PUBLIC
DBMS_AQIN		       SYNONYM		   PUBLIC
DBMS_AQJMS		       SYNONYM		   PUBLIC
DBMS_AQJMS		       PACKAGE		   SYS
DBMS_AQJMS_INTERNAL	       SYNONYM		   PUBLIC
DBMS_AQ_EXP_CMT_TIME_TABLES    SYNONYM		   PUBLIC
DBMS_AQ_EXP_CMT_TIME_TABLES    PACKAGE		   SYS
DBMS_AQ_EXP_HISTORY_TABLES     SYNONYM		   PUBLIC
DBMS_AQ_EXP_HISTORY_TABLES     PACKAGE		   SYS
DBMS_AQ_EXP_INDEX_TABLES       SYNONYM		   PUBLIC
DBMS_AQ_EXP_INDEX_TABLES       PACKAGE		   SYS
DBMS_AQ_EXP_QUEUES	       PACKAGE		   SYS
DBMS_AQ_EXP_QUEUES	       SYNONYM		   PUBLIC
DBMS_AQ_EXP_QUEUE_TABLES       PACKAGE		   SYS
DBMS_AQ_EXP_QUEUE_TABLES       SYNONYM		   PUBLIC
DBMS_AQ_EXP_SIGNATURE_TABLES   PACKAGE		   SYS
DBMS_AQ_EXP_SIGNATURE_TABLES   SYNONYM		   PUBLIC
DBMS_AQ_EXP_SUBSCRIBER_TABLES  SYNONYM		   PUBLIC
DBMS_AQ_EXP_SUBSCRIBER_TABLES  PACKAGE		   SYS
DBMS_AQ_EXP_TIMEMGR_TABLES     PACKAGE		   SYS
DBMS_AQ_EXP_TIMEMGR_TABLES     SYNONYM		   PUBLIC
DBMS_AQ_EXP_ZECURITY	       SYNONYM		   PUBLIC
DBMS_AQ_IMP_INTERNAL	       PACKAGE		   SYS
DBMS_AQ_IMP_INTERNAL	       SYNONYM		   PUBLIC
DBMS_AQ_IMP_ZECURITY	       SYNONYM		   PUBLIC
DBMS_AQ_INV		       PACKAGE		   SYS
DBMS_AQ_SYS_EXP_ACTIONS        SYNONYM		   PUBLIC
DBMS_AQ_SYS_EXP_INTERNAL       SYNONYM		   PUBLIC
DBMS_AQ_SYS_IMP_INTERNAL       SYNONYM		   PUBLIC
DBMS_ASSERT		       PACKAGE		   SYS
DBMS_ASSERT		       SYNONYM		   PUBLIC
DBMS_AW 		       SYNONYM		   PUBLIC
DBMS_AW 		       PACKAGE		   SYS
DBMS_AW$_COLUMNLIST_T	       TYPE		   SYS
DBMS_AW$_COLUMNLIST_T	       SYNONYM		   PUBLIC
DBMS_AW$_DIMENSION_SOURCES_T   SYNONYM		   PUBLIC
DBMS_AW$_DIMENSION_SOURCES_T   TYPE		   SYS
DBMS_AW$_DIMENSION_SOURCE_T    SYNONYM		   PUBLIC
DBMS_AW$_DIMENSION_SOURCE_T    TYPE		   SYS
DBMS_AW_EXP		       PACKAGE		   SYS
DBMS_AW_EXP		       SYNONYM		   PUBLIC
DBMS_CAPTURE_ADM	       SYNONYM		   PUBLIC
DBMS_CDC_DPUTIL 	       PACKAGE		   SYS
DBMS_CDC_DPUTIL 	       SYNONYM		   PUBLIC
DBMS_CDC_EXPDP		       SYNONYM		   PUBLIC
DBMS_CDC_EXPDP		       PACKAGE		   SYS
DBMS_CDC_EXPVDP 	       PACKAGE		   SYS
DBMS_CDC_EXPVDP 	       SYNONYM		   PUBLIC
DBMS_CDC_IMPDP		       SYNONYM		   PUBLIC
DBMS_CDC_IMPDP		       PACKAGE		   SYS
DBMS_CDC_IMPDPV 	       SYNONYM		   PUBLIC
DBMS_CDC_IPUBLISH	       SYNONYM		   PUBLIC
DBMS_CDC_ISUBSCRIBE	       PACKAGE		   SYS
DBMS_CDC_ISUBSCRIBE	       SYNONYM		   PUBLIC
DBMS_CDC_PUBLISH	       SYNONYM		   PUBLIC
DBMS_CDC_SUBSCRIBE	       PACKAGE		   SYS
DBMS_CDC_SUBSCRIBE	       SYNONYM		   PUBLIC
DBMS_CDC_SYS_IPUBLISH	       SYNONYM		   PUBLIC
DBMS_CHANGE_NOTIFICATION       SYNONYM		   PUBLIC
DBMS_CRYPTO		       SYNONYM		   PUBLIC
DBMS_DATAPUMP		       SYNONYM		   PUBLIC
DBMS_DATAPUMP		       PACKAGE		   SYS
DBMS_DBLINK		       SYNONYM		   PUBLIC
DBMS_DB_VERSION 	       SYNONYM		   PUBLIC
DBMS_DB_VERSION 	       PACKAGE		   SYS
DBMS_DDL		       PACKAGE		   SYS
DBMS_DDL		       SYNONYM		   PUBLIC
DBMS_DDL_INTERNAL	       SYNONYM		   PUBLIC
DBMS_DEBUG		       PACKAGE		   SYS
DBMS_DEBUG		       SYNONYM		   PUBLIC
DBMS_DEBUG_JDWP 	       SYNONYM		   PUBLIC
DBMS_DEBUG_JDWP 	       PACKAGE		   SYS
DBMS_DEBUG_JDWP_CUSTOM	       SYNONYM		   PUBLIC
DBMS_DEBUG_JDWP_CUSTOM	       PACKAGE		   SYS
DBMS_DEBUG_VC2COLL	       TYPE		   SYS
DBMS_DEFER		       SYNONYM		   PUBLIC
DBMS_DEFERGEN		       SYNONYM		   PUBLIC
DBMS_DEFER_QUERY	       SYNONYM		   PUBLIC
DBMS_DEFER_SYS		       SYNONYM		   PUBLIC
DBMS_DESCRIBE		       SYNONYM		   PUBLIC
DBMS_DESCRIBE		       PACKAGE		   SYS
DBMS_DIMENSION		       SYNONYM		   PUBLIC
DBMS_DIMENSION		       PACKAGE		   SYS
DBMS_DISTRIBUTED_TRUST_ADMIN   SYNONYM		   PUBLIC
DBMS_EPGC		       SYNONYM		   PUBLIC
DBMS_EPGC		       PACKAGE		   SYS
DBMS_ERRLOG		       SYNONYM		   PUBLIC
DBMS_ERRLOG		       PACKAGE		   SYS
DBMS_EXPORT_EXTENSION	       PACKAGE		   SYS
DBMS_FBT		       PACKAGE		   SYS
DBMS_FBT		       SYNONYM		   PUBLIC
DBMS_FEATURE_USAGE_REPORT      SYNONYM		   PUBLIC
DBMS_FGA		       SYNONYM		   PUBLIC
DBMS_FILE_GROUP 	       SYNONYM		   PUBLIC
DBMS_FILE_GROUP_EXP	       PACKAGE		   SYS
DBMS_FILE_GROUP_IMP	       PACKAGE		   SYS
DBMS_FILE_TRANSFER	       SYNONYM		   PUBLIC
DBMS_FLASHBACK		       SYNONYM		   PUBLIC
DBMS_FREQUENT_ITEMSET	       PACKAGE		   SYS
DBMS_FREQUENT_ITEMSET	       SYNONYM		   PUBLIC
DBMS_HS 		       SYNONYM		   PUBLIC
DBMS_IAS_CONFIGURE	       SYNONYM		   PUBLIC
DBMS_IAS_INST		       SYNONYM		   PUBLIC
DBMS_IAS_MT_INST	       SYNONYM		   PUBLIC
DBMS_IAS_QUERY		       SYNONYM		   PUBLIC
DBMS_IAS_QUERY		       PACKAGE		   SYS
DBMS_IAS_SESSION	       PACKAGE		   SYS
DBMS_IAS_SESSION	       SYNONYM		   PUBLIC
DBMS_IAS_TEMPLATE	       SYNONYM		   PUBLIC
DBMS_INDEX_UTL		       SYNONYM		   PUBLIC
DBMS_INDEX_UTL		       PACKAGE		   SYS
DBMS_INTERNAL_REPCAT	       SYNONYM		   PUBLIC
DBMS_ITRIGGER_UTL	       PACKAGE		   SYS
DBMS_JAVA_DUMP		       SYNONYM		   PUBLIC
DBMS_JAVA_TEST		       PACKAGE		   SYS
DBMS_JAVA_TEST		       SYNONYM		   PUBLIC
DBMS_JOB		       SYNONYM		   PUBLIC
DBMS_JOB		       PACKAGE		   SYS
DBMS_LCR		       PACKAGE		   SYS
DBMS_LCR		       SYNONYM		   PUBLIC
DBMS_LDAP		       SYNONYM		   PUBLIC
DBMS_LDAP		       PACKAGE		   SYS
DBMS_LDAP_UTL		       SYNONYM		   PUBLIC
DBMS_LDAP_UTL		       PACKAGE		   SYS
DBMS_LOB		       PACKAGE		   SYS
DBMS_LOB		       SYNONYM		   PUBLIC
DBMS_LOCK		       SYNONYM		   PUBLIC
DBMS_LOGMNR_CDC_PUBLISH        SYNONYM		   PUBLIC
DBMS_LOGMNR_CDC_SUBSCRIBE      SYNONYM		   PUBLIC
DBMS_LOGREP_EXP 	       PACKAGE		   SYS
DBMS_LOGREP_IMP 	       PACKAGE		   SYS
DBMS_LOGSTDBY		       SYNONYM		   PUBLIC
DBMS_LOGSTDBY_PUBLIC	       SYNONYM		   PUBLIC
DBMS_METADATA		       PACKAGE		   SYS
DBMS_METADATA		       SYNONYM		   PUBLIC
DBMS_METADATA_BUILD	       SYNONYM		   PUBLIC
DBMS_METADATA_DPBUILD	       SYNONYM		   PUBLIC
DBMS_MONITOR		       SYNONYM		   PUBLIC
DBMS_MVIEW		       SYNONYM		   PUBLIC
DBMS_OBFUSCATION_TOOLKIT       SYNONYM		   PUBLIC
DBMS_OBFUSCATION_TOOLKIT       PACKAGE		   SYS
DBMS_ODCI		       SYNONYM		   PUBLIC
DBMS_ODCI		       PACKAGE		   SYS
DBMS_OFFLINE_OG 	       SYNONYM		   PUBLIC
DBMS_OFFLINE_RGT	       PACKAGE		   SYS
DBMS_OFFLINE_RGT	       SYNONYM		   PUBLIC
DBMS_OFFLINE_SNAPSHOT	       SYNONYM		   PUBLIC
DBMS_OLAP		       SYNONYM		   PUBLIC
DBMS_OUTLN		       SYNONYM		   PUBLIC
DBMS_OUTLN_EDIT 	       SYNONYM		   PUBLIC
DBMS_OUTPUT		       SYNONYM		   PUBLIC
DBMS_OUTPUT		       PACKAGE		   SYS
DBMS_PCLXUTIL		       SYNONYM		   PUBLIC
DBMS_PCLXUTIL		       PACKAGE		   SYS
DBMS_PICKLER		       PACKAGE		   SYS
DBMS_PICKLER		       SYNONYM		   PUBLIC
DBMS_PIPE		       SYNONYM		   PUBLIC
DBMS_PREPROCESSOR	       PACKAGE		   SYS
DBMS_PREPROCESSOR	       SYNONYM		   PUBLIC
DBMS_PROFILER		       PACKAGE		   SYS
DBMS_PROFILER		       SYNONYM		   PUBLIC
DBMS_PROPAGATION_ADM	       SYNONYM		   PUBLIC
DBMS_PSP		       SYNONYM		   PUBLIC
DBMS_PSP		       PACKAGE		   SYS
DBMS_PSWMG_IMPORT	       SYNONYM		   PUBLIC
DBMS_RANDOM		       PACKAGE		   SYS
DBMS_RANDOM		       SYNONYM		   PUBLIC
DBMS_RECTIFIER_DIFF	       SYNONYM		   PUBLIC
DBMS_REDEFINITION	       SYNONYM		   PUBLIC
DBMS_REFRESH		       SYNONYM		   PUBLIC
DBMS_REFRESH		       PACKAGE		   SYS
DBMS_REFRESH_EXP_LWM	       PACKAGE		   SYS
DBMS_REFRESH_EXP_SITES	       PACKAGE		   SYS
DBMS_REGISTRY		       SYNONYM		   PUBLIC
DBMS_REPCAT		       SYNONYM		   PUBLIC
DBMS_REPCAT_ADMIN	       SYNONYM		   PUBLIC
DBMS_REPCAT_AUTH	       SYNONYM		   PUBLIC
DBMS_REPCAT_DECL	       SYNONYM		   PUBLIC
DBMS_REPCAT_EXP 	       PACKAGE		   SYS
DBMS_REPCAT_INSTANTIATE        PACKAGE		   SYS
DBMS_REPCAT_INSTANTIATE        SYNONYM		   PUBLIC
DBMS_REPCAT_INTERNAL	       SYNONYM		   PUBLIC
DBMS_REPCAT_INTERNAL_PACKAGE   SYNONYM		   PUBLIC
DBMS_REPCAT_MIG 	       SYNONYM		   PUBLIC
DBMS_REPCAT_RGT 	       SYNONYM		   PUBLIC
DBMS_REPCAT_RGT_EXP	       PACKAGE		   SYS
DBMS_REPCAT_VALIDATE	       SYNONYM		   PUBLIC
DBMS_REPUTIL		       SYNONYM		   PUBLIC
DBMS_REPUTIL		       PACKAGE		   SYS
DBMS_REPUTIL2		       PACKAGE		   SYS
DBMS_REPUTIL2		       SYNONYM		   PUBLIC
DBMS_RESOURCE_MANAGER	       PACKAGE		   SYS
DBMS_RESOURCE_MANAGER	       SYNONYM		   PUBLIC
DBMS_RESOURCE_MANAGER_PRIVS    PACKAGE		   SYS
DBMS_RESOURCE_MANAGER_PRIVS    SYNONYM		   PUBLIC
DBMS_RESUMABLE		       SYNONYM		   PUBLIC
DBMS_RLS		       SYNONYM		   PUBLIC
DBMS_RMGR_GROUP_EXPORT	       SYNONYM		   PUBLIC
DBMS_RMGR_GROUP_EXPORT	       PACKAGE		   SYS
DBMS_RMGR_PACT_EXPORT	       PACKAGE		   SYS
DBMS_RMGR_PACT_EXPORT	       SYNONYM		   PUBLIC
DBMS_RMGR_PLAN_EXPORT	       PACKAGE		   SYS
DBMS_RMGR_PLAN_EXPORT	       SYNONYM		   PUBLIC
DBMS_RMIN		       PACKAGE		   SYS
DBMS_RMIN		       SYNONYM		   PUBLIC
DBMS_ROWID		       PACKAGE		   SYS
DBMS_ROWID		       SYNONYM		   PUBLIC
DBMS_RULE		       SYNONYM		   PUBLIC
DBMS_RULE		       PACKAGE		   SYS
DBMS_RULEADM_INTERNAL	       SYNONYM		   PUBLIC
DBMS_RULEADM_INTERNAL	       PACKAGE		   SYS
DBMS_RULE_ADM		       SYNONYM		   PUBLIC
DBMS_RULE_ADM		       PACKAGE		   SYS
DBMS_RULE_COMPATIBLE_90        SYNONYM		   PUBLIC
DBMS_RULE_EXP_EC_INTERNAL      SYNONYM		   PUBLIC
DBMS_RULE_EXP_EV_CTXS	       SYNONYM		   PUBLIC
DBMS_RULE_EXP_EV_CTXS	       PACKAGE		   SYS
DBMS_RULE_EXP_RL_INTERNAL      SYNONYM		   PUBLIC
DBMS_RULE_EXP_RS_INTERNAL      SYNONYM		   PUBLIC
DBMS_RULE_EXP_RULES	       SYNONYM		   PUBLIC
DBMS_RULE_EXP_RULES	       PACKAGE		   SYS
DBMS_RULE_EXP_RULE_SETS        PACKAGE		   SYS
DBMS_RULE_EXP_RULE_SETS        SYNONYM		   PUBLIC
DBMS_RULE_EXP_UTLI	       PACKAGE		   SYS
DBMS_RULE_IMP_OBJ	       PACKAGE		   SYS
DBMS_RULE_IMP_OBJ	       SYNONYM		   PUBLIC
DBMS_SCHEDULER		       SYNONYM		   PUBLIC
DBMS_SCHEDULER		       PACKAGE		   SYS
DBMS_SCHED_CHAIN_EXPORT        SYNONYM		   PUBLIC
DBMS_SCHED_CHAIN_EXPORT        PACKAGE		   SYS
DBMS_SCHED_CLASS_EXPORT        PACKAGE		   SYS
DBMS_SCHED_CLASS_EXPORT        SYNONYM		   PUBLIC
DBMS_SCHED_EXPORT_CALLOUTS     SYNONYM		   PUBLIC
DBMS_SCHED_EXPORT_CALLOUTS     PACKAGE		   SYS
DBMS_SCHED_JOB_EXPORT	       PACKAGE		   SYS
DBMS_SCHED_JOB_EXPORT	       SYNONYM		   PUBLIC
DBMS_SCHED_PROGRAM_EXPORT      SYNONYM		   PUBLIC
DBMS_SCHED_PROGRAM_EXPORT      PACKAGE		   SYS
DBMS_SCHED_SCHEDULE_EXPORT     SYNONYM		   PUBLIC
DBMS_SCHED_SCHEDULE_EXPORT     PACKAGE		   SYS
DBMS_SCHED_WINDOW_EXPORT       PACKAGE		   SYS
DBMS_SCHED_WINDOW_EXPORT       SYNONYM		   PUBLIC
DBMS_SCHED_WINGRP_EXPORT       PACKAGE		   SYS
DBMS_SCHED_WINGRP_EXPORT       SYNONYM		   PUBLIC
DBMS_SERVER_ALERT	       SYNONYM		   PUBLIC
DBMS_SERVER_ALERT_EXPORT       SYNONYM		   PUBLIC
DBMS_SERVER_TRACE	       SYNONYM		   PUBLIC
DBMS_SERVICE		       SYNONYM		   PUBLIC
DBMS_SESSION		       SYNONYM		   PUBLIC
DBMS_SESSION		       PACKAGE		   SYS
DBMS_SNAPSHOT		       PACKAGE		   SYS
DBMS_SNAPSHOT		       SYNONYM		   PUBLIC
DBMS_SNAPSHOT_UTL	       PACKAGE		   SYS
DBMS_SPACE		       SYNONYM		   PUBLIC
DBMS_SPACE		       PACKAGE		   SYS
DBMS_SPACE_ADMIN	       SYNONYM		   PUBLIC
DBMS_SQL		       SYNONYM		   PUBLIC
DBMS_SQL		       PACKAGE		   SYS
DBMS_SQLDIAG		       SYNONYM		   PUBLIC
DBMS_SQLDIAG		       PACKAGE		   SYS
DBMS_SQLHASH		       SYNONYM		   PUBLIC
DBMS_SQLPA		       SYNONYM		   PUBLIC
DBMS_SQLPLUS_SCRIPT	       SYNONYM		   PUBLIC
DBMS_SQLTUNE		       PACKAGE		   SYS
DBMS_SQLTUNE		       SYNONYM		   PUBLIC
DBMS_STANDARD		       SYNONYM		   PUBLIC
DBMS_STANDARD		       PACKAGE		   SYS
DBMS_STATS		       PACKAGE		   SYS
DBMS_STATS		       SYNONYM		   PUBLIC
DBMS_STAT_FUNCS 	       SYNONYM		   PUBLIC
DBMS_STAT_FUNCS 	       PACKAGE		   SYS
DBMS_STAT_FUNCS_AUX	       PACKAGE		   SYS
DBMS_STAT_FUNCS_AUX	       SYNONYM		   PUBLIC
DBMS_STORAGE_MAP	       SYNONYM		   PUBLIC
DBMS_STREAMS		       SYNONYM		   PUBLIC
DBMS_STREAMS		       PACKAGE		   SYS
DBMS_STREAMS_ADM	       SYNONYM		   PUBLIC
DBMS_STREAMS_AUTH	       SYNONYM		   PUBLIC
DBMS_STREAMS_LCR_INT	       SYNONYM		   PUBLIC
DBMS_STREAMS_MESSAGING	       SYNONYM		   PUBLIC
DBMS_STREAMS_PUB_RPC	       PACKAGE		   SYS
DBMS_STREAMS_RPC	       SYNONYM		   PUBLIC
DBMS_STREAMS_TABLESPACE_ADM    SYNONYM		   PUBLIC
DBMS_SUMMARY		       PACKAGE		   SYS
DBMS_SUMMARY		       SYNONYM		   PUBLIC
DBMS_SUM_RWEQ_EXPORT	       PACKAGE		   SYS
DBMS_SUM_RWEQ_EXPORT	       SYNONYM		   PUBLIC
DBMS_SUM_RWEQ_EXPORT_INTERNAL  SYNONYM		   PUBLIC
DBMS_TDE_TOOLKIT	       SYNONYM		   PUBLIC
DBMS_TRACE		       PACKAGE		   SYS
DBMS_TRACE		       SYNONYM		   PUBLIC
DBMS_TRANSACTION	       SYNONYM		   PUBLIC
DBMS_TRANSACTION	       PACKAGE		   SYS
DBMS_TRANSACTION_INTERNAL_SYS  SYNONYM		   PUBLIC
DBMS_TRANSFORM		       SYNONYM		   PUBLIC
DBMS_TRANSFORM_EXIMP	       SYNONYM		   PUBLIC
DBMS_TRANSFORM_EXIMP	       PACKAGE		   SYS
DBMS_TSM_PRVT		       PACKAGE		   SYS
DBMS_TSM_PRVT		       SYNONYM		   PUBLIC
DBMS_TYPES		       PACKAGE		   SYS
DBMS_TYPES		       SYNONYM		   PUBLIC
DBMS_TYPE_UTILITY	       SYNONYM		   PUBLIC
DBMS_UNDO_ADV		       SYNONYM		   PUBLIC
DBMS_UTILITY		       SYNONYM		   PUBLIC
DBMS_UTILITY		       PACKAGE		   SYS
DBMS_WARNING		       PACKAGE		   SYS
DBMS_WARNING		       SYNONYM		   PUBLIC
DBMS_WORKLOAD_CAPTURE	       SYNONYM		   PUBLIC
DBMS_WORKLOAD_REPOSITORY       SYNONYM		   PUBLIC
DBMS_XA 		       PACKAGE		   SYS
DBMS_XA 		       SYNONYM		   PUBLIC
DBMS_XMLGEN		       SYNONYM		   PUBLIC
DBMS_XMLGEN		       PACKAGE		   SYS
DBMS_XMLSTORE		       PACKAGE		   SYS
DBMS_XMLSTORE		       SYNONYM		   PUBLIC
DBMS_XPLAN		       PACKAGE		   SYS
DBMS_XPLAN		       SYNONYM		   PUBLIC
DBMS_XPLAN_TYPE 	       TYPE		   SYS
DBMS_XPLAN_TYPE_TABLE	       TYPE		   SYS
DBMS_XRWMV		       PACKAGE		   SYS
DBMS_ZHELP		       SYNONYM		   PUBLIC
DBMS_ZHELP_IR		       SYNONYM		   PUBLIC
DBMS_ZHELP_IR		       PACKAGE		   SYS
DBURITYPE		       TYPE		   SYS
DBURITYPE		       SYNONYM		   PUBLIC
DECO_SEQ		       SYNONYM		   PUBLIC
DEF$_TEMP$LOB		       TABLE		   SYSTEM
DEFAULT_CONSUMER_GROUP	       CONSUMER GROUP	   SYS
DEFAULT_JOB_CLASS	       JOB CLASS	   SYS
DEFCALL 		       SYNONYM		   PUBLIC
DEFCALLDEST		       SYNONYM		   PUBLIC
DEFDEFAULTDEST		       SYNONYM		   PUBLIC
DEFERRCOUNT		       SYNONYM		   PUBLIC
DEFERRCOUNT		       VIEW		   SYS
DEFERROR		       SYNONYM		   PUBLIC
DEFLOB			       SYNONYM		   PUBLIC
DEFPROPAGATOR		       SYNONYM		   PUBLIC
DEFSCHEDULE		       SYNONYM		   PUBLIC
DEFTRAN 		       SYNONYM		   PUBLIC
DEFTRANDEST		       SYNONYM		   PUBLIC
DEOF_SEQ		       SYNONYM		   PUBLIC
DEPB_SEQ		       SYNONYM		   PUBLIC
DESCRIPCIONES_TMP	       SYNONYM		   PUBLIC
DES_ENCRYPTED_PASSWORD	       FUNCTION 	   SYS
DETALLEMOVIMIENTOS	       SYNONYM		   PUBLIC
DIAG_SEQ		       SYNONYM		   PUBLIC
DICT			       SYNONYM		   PUBLIC
DICTIONARY		       SYNONYM		   PUBLIC
DICTIONARY		       VIEW		   SYS
DICTIONARY_OBJ_NAME	       FUNCTION 	   SYS
DICTIONARY_OBJ_NAME_LIST       FUNCTION 	   SYS
DICTIONARY_OBJ_OWNER	       FUNCTION 	   SYS
DICTIONARY_OBJ_OWNER_LIST      FUNCTION 	   SYS
DICTIONARY_OBJ_TYPE	       FUNCTION 	   SYS
DICT_COLUMNS		       SYNONYM		   PUBLIC
DICT_COLUMNS		       VIEW		   SYS
DIGVER			       SYNONYM		   PUBLIC
DISCO_DURO		       SYNONYM		   PUBLIC
DIUTIL			       PACKAGE		   SYS
DOBE_A_BORRAR		       SYNONYM		   PUBLIC
DOBE_SEQ		       SYNONYM		   PUBLIC
DOCO_SEQ		       SYNONYM		   PUBLIC
DOEB_SEQ		       SYNONYM		   PUBLIC
DUAL			       SYNONYM		   PUBLIC
DUAL			       TABLE		   SYS
EJECUTA_SERVICIO_IMED	       PROCEDURE	   IMEDSOF
EJECUTA_SERVICIO_IMED	       SYNONYM		   PUBLIC
ELIMINA_COBERTURA	       SYNONYM		   PUBLIC
ELIMINA_ITEM		       SYNONYM		   PUBLIC
ELIMINA_PLAN		       SYNONYM		   PUBLIC
ELIMINA_SUBITEM_TOPES	       SYNONYM		   PUBLIC
ELIMINA_TODOSITEM	       SYNONYM		   PUBLIC
EMBE_AGRUPA_MOTIVOS_EMISORES   SYNONYM		   PUBLIC
EMBE_ARQUEOS_DIARIOS	       SYNONYM		   PUBLIC
